"","FY","nasbo.source","zip","state","region","bien.budg","Nasbo..H.....I.","sales","inctax","corpinc","cigtob","motofuel","alkie","others","fees","totals","stateid","JoinYear","JoinState","state","stateno","year","y1960_2010","prez_election_year","weird5","weird5b","Biennium","Biennium_b","biennium_first_year","biennium_second_year","y1961to2010","y1961to2006","govname1","govname1_sour","govname1_date","govname2","govname2_sour","govname2_date","govname2_notes","gub_election","gub_election_regime","gov_midyear_change_date","gov_midyear_change_month","gov_midyear_change_day","gov_midyear_change_ordinal_day","gov_midyear_change_a","Budget_Pass2011_04_20","when_leg_met2011_04_13","gov_midyear_change_b","gov_midyear_change_b_note","new_gov_b","past_gov","past_gov_note","gov_midyear_change_c","gov_midyear_change_c_note","new_gov_c","new_gov_d","fracleg_old_variable","fracleg_note_old_variable","years_served","budgets_overseen","years_served_budgets_overseen_notes","term_length","years_left_in_term","limit_exists","limit_type","term_limit_length_uncertainty","years_left_before_limit","years_left_before_limit_note","years_left_before_limit_uncertainty","Lame_Duck_Last_Term","Lame_Duck_Last_Year","Lame_Duck_Last_2nd_To_Last_Year","Lame_Duck_Notes","femgov","femgov_notes","stateleg","stateleg_source","congmem","congmem_sour","stateleg_congmem_notes","legexper","party_midyear_change","party_midyear_change_direction","govparty_a","party_midbiennium_change","party_midbiennium_change_direction","party_midbiennium_change_note","govparty_b","govparty_b_2","state_midterm_penalty","govparty_c","govparty_c_note","gov_non_maj_pty","gub_party_change","gov_pty_change_since_last_budget_a","gov_pty_change_since_last_budget_b","years_since_other_party","open_bcs_term_limit","y1937_to_2010","year","election_year","state","stateno","fips","sen_prop_up","sen_elections_this_year","sen_dem_in_sess","sen_rep_in_sess","sen_ind_in_sess","sen_vac_in_sess","sen_tot_in_sess","sen_dem_elect","sen_rep_elect","sen_ind_elect","sen_vac_elect","sen_tot_elect","sen_cont_alt","hs_prop_up","hs_elections_this_year","hs_dem_in_sess","hs_rep_in_sess","hs_ind_in_sess","hs_vac_in_sess","hs_tot_in_sess","hs_dem_elect","hs_rep_elect","hs_ind_elect","hs_vac_elect","hs_tot_elect","hs_cont_alt","gub_election","govparty_c","gov_non_maj_pty","veto_override_prop","veto_override_prop_elected","vote_nec_budg","vote_nec_any_tax_inc","leg_cont","split_leg","government_cont","divided_gov","simple_divided_gov","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","sen_dem_per_2pty","sen_rep_per_2pty","hs_dem_per_2pty","hs_rep_per_2pty","cham_per_dif","leg_dem_per_2pty","per_leg_of_govs_pty","sen_dem_veto_proof","sen_rep_veto_proof","hs_dem_veto_proof","hs_rep_veto_proof","dem_veto_proof","rep_veto_proof","veto_proof","divided_gov_veto_proof","dem_unified","rep_unified","dem_veto_proof_oth_gov","rep_veto_proof_oth_gov","sen_cont_alt2","hs_cont_alt2","leg_cont2","government_cont2","govparty_c2","veto_proof_leg_oth_gov","true_government_cont_a2","true_divided_gov_a","sen_dem_budg_super","sen_rep_budg_super","hs_dem_budg_super","hs_rep_budg_super","dem_budg_super","rep_budg_super","leg_cont_budg_super","divided_leg_budg_super","true_government_cont_b2","true_divided_gov_b","vote_nec_any_tax_inc_dum","sen_dem_tax_super","sen_rep_tax_super","hs_dem_tax_super","hs_rep_tax_super","dem_tax_super","rep_tax_super","leg_cont_tax_super","divided_leg_tax_super","true_government_cont_c2","true_divided_gov_c","true_government_cont_d2","true_divided_gov_d","true_government_cont_e2","true_divided_gov_e","st","alpha","fips","icpsr","year","hou_chamber","sen_chamber","hou_dem","hou_rep","hou_majority","sen_dem","sen_rep","sen_majority","h_diffs","s_diffs","h_distance","s_distance","h_dem_sd","s_dem_sd","h_rep_sd","s_rep_sd","h_chamber_sd","s_chamber_sd","hou_dem_error","hou_chamber_error","hou_rep_error","hou_majority_error","sen_dem_error","sen_chamber_error","sen_rep_error","sen_majority_error","state","year","quar","stateno","region_census","is_a_quarter","is_a_state","dc_dummy","nation_dummy","odd_even_year","election_year_biennium","personal_income1000s_quar","personal_income1000s_annual","personal_income1000s","personal_income1000s_exists","pop_annual","disposable_personal_income1000s_annual","pop_growth","pop_quar","pop_quar_exists","pc_inc_ann","state_cpi_bfh","regional_cpi_bls_quar","nat_cpi_bls_quar","housing_prices_quar","state_cpi_bfh_est","bfh_cpi_multiplier","state_cpi_bfh_est_quar","inc_multiplier","personal_income1000s_b","personal_income1000s_b_exists","real_inc1000s_quar","real_inc1000s_quar_exists","real_pc_inc_quar","real_pc_inc_quar_exists","real_pc_inc_quar_exists2","pc_inc_quar","pc_inc_quar_exists","gsp_naics_ann","gsp_naics_ann_exists","gsp_naics_ann_exists2","gsp_sic_ann","gsp_sic_ann_exists","gsp_sic_ann_exists2","gsp_naics_ann_multiplier","gsp_sic_ann_multiplier","gsp_naics_q","gsp_sic_q","gsp_q","gov_fin_fy","budg_lag_from_fy_end","total_debt_outstanding","total_revenue","general_revenue","taxes","total_expenditure","general_expenditure","state_gov_finance_exists","fy_end_month","fy_end_day","fy_end_quar","non_june_30_fy_end_date","legislative_current_op_exp","legislative_construction_exp","legislative_other_capital_exp","legislative_equipment_exp","legislative_total_exp1","legislative_total_exp1_exists","legislative_total_exp1_note","legislative_total_exp2","legislative_total_exp2_exists","legislative_total_exp","legislative_total_exp_exists","budget_surplus","total_debt_outstanding_gsp","total_revenue_gsp","general_revenue_gsp","taxes_gsp","total_expenditure_gsp","general_expenditure_gsp","budget_surplus_gsp","total_debt_outstanding_inc","total_revenue_inc","general_revenue_inc","taxes_inc","total_expenditure_inc","general_expenditure_inc","budget_surplus_inc","real_leg_tot_exp","real2_leg_tot_exp","s_real_pc_inc_chgL0","s_real_pc_inc_chgL1","s_real_pc_inc_chgL2","s_real_pc_inc_chgL3","s_real_pc_inc_chgL4","s_real_pc_inc_chg_whtd_ave","s_real_pc_inc_chg_whtd_ave2","s_real_pc_inc_chg2L0","s_real_pc_inc_chg3L0","s_real_pc_inc_chg4L0","real2_inc_quar","real2_pc_inc_quar","s_real2_pc_inc_chgL0","s_real2_pc_inc_chgL1","s_real2_pc_inc_chgL2","s_real2_pc_inc_chgL3","s_real2_pc_inc_chgL4","s_real2_pc_inc_chg_whtd_ave","s_real2_pc_inc_chg_whtd_ave2","s_real2_pc_inc_chg2L0","s_real2_pc_inc_chg3L0","s_real2_pc_inc_chg4L0","state"
"1",1988,"Mar. 1987","AL","Alabama",5,0,NA,0,0,0,0,0,0,0,0,0,1,1988,"Alabama","Alabama",1,1988,1,1,0,0,1987,1987,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",0,1990,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",1,1,"",4,2,1,2,0,6,"",NA,0,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,-1,0,"",0,0,0,0,-1,0,1,1988,1987,"Alabama",1,1,0,0,30,5,0,0,35,NA,NA,NA,NA,NA,1,0,0,89,16,0,0,105,NA,NA,NA,NA,NA,1,0,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.8571429,0.1428571,0.8476191,0.152381,85.71429,14.28571,84.7619,15.2381,0.9523849,85.2381,14.7619,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,2.5,1,1,0,1,0,0,2,NA,NA,54881335,54881335,1,4023842,49203767,1.002137,4023842,1,13639,0.5028476,1.163917,1.182583,1.429975,0.5028476,1.040273044,0.5028476,NA,54881335,1,109141090,1,27124,1,1,13639,1,NA,NA,NA,66008,1,1,NA,1.08651567,NA,66008,66008,1988,NA,3180220,8022030,6503697,3374056,6877084,6289741,1,9,30,3,1,NA,NA,NA,NA,11075000,1,"",NA,NA,11075000,1,213956,4.817931,12.15312,9.852892,5.111587,10.41856,9.528755,0.3241365,5.794721,14.61705,11.85047,6.147912,12.53082,11.46062,0.389852,2.2e+07,9365093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46400000,11.53326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"2",1989,"Oct. 1988","AL","Alabama",5,0,NA,0,0,0,0,0,0,0,0,0,1,1989,"Alabama","Alabama",1,1989,1,0,0,0,1989,1989,1,0,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",0,1990,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",2,2,"",4,1,1,2,0,5,"",NA,0,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,-1,0,"",0,0,0,0,-2,0,1,1989,1988,"Alabama",1,1,0,0,28,6,0,1,35,NA,NA,NA,NA,NA,1,0,0,85,17,0,3,105,NA,NA,NA,NA,NA,1,0,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.8,0.1714286,0.8095238,0.1619048,82.35294,17.64706,83.33334,16.66667,0.9803925,82.84314,17.15686,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,2.5,1,1,0,1,0,0,2,NA,NA,59549327,59549327,1,4030219,53102307,1.001585,4030219,1,14776,0.5267235,1.214917,1.239667,1.45005,0.5267235,1.047481384,0.5267235,NA,59549327,1,113056142,1,28052,1,1,14776,1,NA,NA,NA,68394,1,1,NA,1.036147134,NA,68394,68394,1989,NA,4077801,8278467,6917814,3662563,7401006,6755051,1,9,30,3,1,NA,NA,NA,NA,11648000,1,"",NA,NA,11648000,1,162763,5.96222,12.10408,10.11465,5.355094,10.82113,9.876672,0.2379785,6.84777,13.90187,11.61695,6.150469,12.42836,11.34362,0.2733247,22100000,9396071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8e+07,11.91909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"3",1990,"Sept. 1989","AL","Alabama",5,0,NA,0,0,0,0,0,0,0,0,0,1,1990,"Alabama","Alabama",1,1990,1,0,0,0,1989,1989,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",1,1990,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",3,3,"",4,0,1,2,0,4,"",NA,0,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,0,0,"",0,0,0,0,-3,0,1,1990,1989,"Alabama",1,1,0,0,28,6,0,1,35,NA,NA,NA,NA,NA,1,0,0,85,17,0,3,105,NA,NA,NA,NA,NA,1,0,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.8,0.1714286,0.8095238,0.1619048,82.35294,17.64706,83.33334,16.66667,0.9803925,82.84314,17.15686,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,2.5,1,1,0,1,0,0,2,NA,NA,63254104,63254104,1,4050055,56468172,1.004922,4050055,1,15618,0.5521244,1.278833,1.306583,1.4767,0.5521244,1.048224353,0.5521244,NA,63254104,1,114564949,1,28287,1,1,15618,1,NA,NA,NA,71610,1,1,NA,1.047021669,NA,71610,71610,1990,NA,3979067,9076557,7555155,3819513,8119095,7410669,1,9,30,3,1,NA,NA,NA,NA,11666000,1,"",NA,NA,11666000,1,144486,5.55658,12.67498,10.55042,5.33377,11.33793,10.34865,0.2017679,6.290607,14.34936,11.94413,6.038364,12.83568,11.71571,0.2284215,21100000,8928633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400000,11.95338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"4",1991,"Sept. 1990","AL","Alabama",5,0,NA,0,0,0,0,0,0,47,0,47,1,1991,"Alabama","Alabama",1,1991,1,0,0,0,1991,1991,1,0,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",0,1994,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",4,4,"",4,3,1,2,0,3,"",NA,1,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,-1,0,"",0,0,0,0,-4,0,1,1991,1990,"Alabama",1,1,1,1,28,7,0,0,35,28,7,0,0,35,1,1,1,83,22,0,0,105,83,22,0,0,105,1,1,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.8,0.2,0.7904762,0.2095238,80,20,79.04762,20.95238,0.9523773,79.52381,20.47619,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,2.5,1,1,0,1,0,0,2,NA,NA,66969082,66969082,1,4099156,60033496,1.012124,4099156,1,16337,0.5704924,1.329417,1.361917,1.522525,0.5704924,1.033267865,0.5704924,NA,66969082,1,117388211,1,28637,1,1,16337,1,NA,NA,NA,76043,1,1,NA,1.061904762,NA,76043,76043,1991,NA,4213842,9767445,8173252,3942565,8855260,8050247,1,9,30,3,1,NA,NA,NA,NA,13551000,1,"",NA,NA,13551000,1,123005,5.541394,12.84463,10.7482,5.184652,11.64507,10.58644,0.1617572,6.29222,14.58501,12.20452,5.887142,13.22291,12.02084,0.1836743,23800000,9949945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49200000,11.9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"5",1992,"Oct. 1991","AL","Alabama",5,0,NA,0,0,0,0,0,0,22.1,0,22.1,1,1992,"Alabama","Alabama",1,1992,1,1,0,0,1991,1991,0,1,1,1,"Hunt, Guy","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",0,1994,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",5,5,"",4,2,1,2,0,2,"",NA,1,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,-1,0,"",0,0,0,0,-5,0,1,1992,1991,"Alabama",1,1,0,0,28,7,0,0,35,NA,NA,NA,NA,NA,1,0,0,82,23,0,0,105,NA,NA,NA,NA,NA,1,0,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.8,0.2,0.7809524,0.2190476,80,20,78.09524,21.90476,1.904762,79.04762,20.95238,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,2.5,1,1,0,1,0,0,2,NA,NA,71714011,71714011,1,4154014,64447045,1.013383,4154014,1,17264,0.5876998,1.365417,1.403167,1.584275,0.5876998,1.030162365,0.5876998,NA,71714011,1,122024903,1,29375,1,1,17264,1,NA,NA,NA,81260,1,1,NA,1.06860592,NA,81260,81260,1992,NA,4128724,10536166,8910315,4217916,9650515,8788293,1,9,30,3,1,NA,NA,NA,NA,14556000,1,"",NA,NA,14556000,1,122022,5.080881,12.96599,10.96519,5.190642,11.87609,10.81503,0.1501624,5.757207,14.69192,12.42479,5.881579,13.45695,12.25464,0.1701508,24800000,10400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51100000,12.30344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"6",1993,"Oct. 1992","AL","Alabama",5,0,NA,0,0,0,0,104.9,0,0,0,104.9,1,1993,"Alabama","Alabama",1,1993,1,0,0,0,1993,1993,1,0,1,1,"Hunt, Guy and then James Folsom Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","Gary Hunt’s last day of office was April 22, 1993 upon being convicted for misusing campaign funds.  He was succeeded by James E. Folsom Jr. who previously was the Lt. Gov.",0,1994,"22-Apr",4,22,112,1,1,"feb 2 to may 15, aug 12 to 14",1,"",1,0,"James E. Folsom Jr. is not the same governor who was in office in the 1950s.",1,"the new gov came in before the budget passed, so midyear change is coded ""1.""",1,1,"0.678","",0,0,"",4,1,1,2,0,9,"New note from Excel file that was brought into this one April 10, 2011.  Because the budget almost always passes after Hunt was out of office, I'm coding this as Folsom being in office.",NA,0,0,0,"Because the budget almost always passes after Hunt was out of office, I'm coding this as Folsom being in office.",0,"",0,"No record in Supplement #1 of the BOS from 1981-1991",0,"http://bioguide.congress.gov/biosearch/biosearch.asp","",0,1,1,0.69,1,1,"no problem for responsibility over the economy or budget.  New gov was in long enough.",1,1,1,1,"On April 22, the gov went from R to D.  Since the budget almost never passes that early, I'm considering the gov to be a D for the purposes of this analysis.  ",0,1,1,1,0,0,1,1993,1992,"Alabama",1,1,0,0,28,7,0,0,35,NA,NA,NA,NA,NA,1,0,0,82,23,0,0,105,NA,NA,NA,NA,NA,1,0,1,0,0.5,1,0.5,0.5,1,0,1,0,0,0.8,0.2,0.7809524,0.2190476,80,20,78.09524,21.90476,1.904762,79.04762,79.04762,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,"AL",1,1,41,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama",1993,2.5,1,1,0,1,0,0,2,NA,NA,74870710,74870710,1,4214202,67187086,1.014489,4214202,1,17766,0.6034869,1.408,1.444583,1.652125,0.6034869,1.026862524,0.6034869,NA,74870710,1,124063522,1,29439,1,1,17766,1,NA,NA,NA,84563,1,1,NA,1.040647305,NA,84563,84563,1993,NA,4170084,11389335,9688246,4639784,10242374,9339796,1,9,30,3,1,NA,NA,NA,NA,16026000,1,"",NA,NA,16026000,1,348450,4.931334,13.46846,11.45684,5.486778,12.11212,11.04478,0.4120596,5.569714,15.212,12.93997,6.197062,13.68008,12.47457,0.4654023,26600000,11100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51800000,12.29856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"7",1994,"Oct. 1993","AL","Alabama",5,0,NA,0,0,0,0,0,0,0,0,0,1,1994,"Alabama","Alabama",1,1994,1,0,0,0,1993,1993,0,1,1,1,"Folsom, James E. Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","","","","",1,1994,"",NA,NA,NA,NA,1,"",0,"",0,0,"",NA,"",0,0,"","",0.6931506,1,"",4,0,1,2,0,8,"",NA,0,0,0,"",0,"",0,"No record in Supplement #1 of the BOS from 1981-1991",0,"http://bioguide.congress.gov/biosearch/biosearch.asp","",0,0,NA,1,1,NA,"",1,1,0,1,"",0,0,0,0,1,0,1,1994,1993,"Alabama",1,1,0,0,27,8,0,0,35,NA,NA,NA,NA,NA,1,0,0,82,23,0,0,105,NA,NA,NA,NA,NA,1,0,1,0,0.5,1,0.5,0.5,1,0,1,0,0,0.7714286,0.2285714,0.7809524,0.2190476,77.14286,22.85714,78.09524,21.90476,0.9523773,77.61905,77.61905,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,"AL",1,1,41,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama",1994,2.5,1,1,0,1,0,0,2,NA,NA,79480755,79480755,1,4260229,71092870,1.010922,4260229,1,18656,0.6199358,1.44675,1.48225,1.71095,0.6199358,1.027256433,0.6199358,NA,79480755,1,128208042,1,30094,1,1,18656,1,NA,NA,NA,90098,1,1,NA,1.065454158,NA,90098,90098,1994,NA,3853804,11599362,10014415,4767108,10815221,9922352,1,9,30,3,1,NA,NA,NA,NA,17550000,1,"",NA,NA,17550000,1,92063,4.277347,12.87416,11.11502,5.291025,12.00384,11.01284,0.102181,4.848726,14.59393,12.5998,5.997814,13.60735,12.48397,0.1158306,28300000,11800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53600000,12.58658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
"8",1995,"Oct. 1995","AL","Alabama",5,0,NA,0,0,0,0,0,0,0,0,0,1,1995,"Alabama","Alabama",1,1995,1,0,0,0,1995,1995,1,0,1,1,"James, Forrest H. ""Fob"" Jr.","Moore, John L., Jon P. Preimesberger, and David R. Tarr, eds. 2001.  Congressional Quarterly's Guid to U.S. Elections.  4th edition.  Washington, DC: CQ Press.","","Forrest ""Fob"" James Jr.-R","","","",0,1998,"",NA,NA,NA,NA,1,"",0,"",1,1,"",NA,"",1,0,"","",4,4,"",4,3,1,2,0,7,"",NA,0,0,0,"",0,"",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.",0,"From my gubernatorial candidates file.  Only inserted info if the candidate was at one time not an incumbent from 1972 and on.  Info would be hidden for candidates that were always incumbents in this time period.","",0,0,NA,0,0,NA,"",0,-1,-1,0,"",0,1,-1,1,0,0,1,1995,1994,"Alabama",1,1,1,1,23,12,0,0,35,23,12,0,0,35,1,1,1,74,31,0,0,105,74,31,0,0,105,1,1,0,0,0.5,1,0.5,0.5,1,0,0.6666667,1,1,0.6571429,0.3428572,0.7047619,0.2952381,65.71429,34.28571,70.47619,29.52381,4.761902,68.09524,31.90476,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,-1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,"AL",1,1,41,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama",1995,2.5,1,1,0,1,0,0,2,NA,NA,84005169,84005169,1,4296800,74995753,1.008584,4296800,1,19551,0.6380092,1.49025,1.523833,1.778825,0.6380092,1.029153664,0.6380092,NA,84005169,1,131667645,1,30643,1,1,19551,1,NA,NA,NA,95819,1,1,NA,1.063497525,NA,95819,95819,1995,NA,3758726,12448670,10582838,5077827,11634629,10489513,1,9,30,3,1,NA,NA,NA,NA,15373000,1,"",NA,NA,15373000,1,93325,3.922736,12.99186,11.04461,5.299395,12.1423,10.94722,0.0973972,4.474399,14.81893,12.59784,6.04466,13.8499,12.48675,0.1110944,24100000,10100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55100000,12.82991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alabama"
